indulis emsis,因杜利斯·埃姆西斯,yīn dù lì sī · āi mǔ xī sī
aigars kalvītis,艾加尔斯·卡尔维季斯,ài jiā ěr sī · kǎ ěr wéi jì sī
māris štrombergs,马里斯·斯特罗姆伯格斯,mǎ lǐ sī · sī tè luó mǔ bǎi gé sī
alberts rumba,艾伯茨·伦巴,ài bǎi cí · lún bā
jēkabs peterss,雅科夫·彼得斯,yǎ kē fū · bǐ dé sī
kārlis ozoliņš,卡利斯·奥佐林什,kǎ lì sī · ào zuǒ lín shén
ivars godmanis,伊瓦尔斯·戈德马尼斯,yī wǎ ěr sī · gē dé mǎ ní sī
māris verpakovskis,马里斯·维尔帕科夫斯基斯,mǎ lǐ sī · wéi ěr pà kē fū sī jī sī
alberts kauls,阿尔伯特·考尔斯,ā ěr bǎi tè · kǎo ěr sī
anastasija sevastova,安娜丝塔西卓·希瓦妥娃,ān nà sī tǎ xī zhuó · xī wǎ tuǒ wá
jānis birks,雅尼斯·比尔克斯,yǎ ní sī · bǐ ěr kè sī
helmuts štegmanis,赫尔穆斯·斯蒂格曼,hè ěr mù sī · sī dì gé màn
oskars melbārdis,奥斯卡斯·梅尔巴季斯,ào sī kǎ sī · méi ěr bā jì sī
laura ikauniece,劳拉·伊考涅采,láo lā · yī kǎo niè cǎi
jānis peive,贾尼斯·佩维,jiǎ ní sī · pèi wéi
jurijs rubenis,尤里·鲁本,yóu lǐ · lǔ běn
kristīne gurecka,克里斯汀·舍费尔,kè lǐ sī tīng · shè fèi ěr
krišjānis barons,克里沙尼·巴隆斯,kè lǐ shā ní · bā lóng sī
ginta lapiņa,金塔·拉皮娜,jīn tǎ · lā pí nà
eduards liepiņš,爱德华·列平,ài dé huá · liè píng
rihards kols,理查德·科尔斯,lǐ chá dé · kē ěr sī
kaspars bērziņš,卡斯帕斯·别尔津什,kǎ sī pà sī · bié ěr jīn shén
edgars vinters,埃德加·温特尔,āi dé jiā · wēn tè ěr
jānis blūms,扬尼斯·布卢姆斯,yáng ní sī · bù lú mǔ sī
kristaps porziņģis,克里斯塔普斯·波尔津吉斯,kè lǐ sī tǎ pǔ sī · bō ěr jīn jí sī
aļona ostapenko,耶莲娜·奥斯塔朋科,yē lián nà · ào sī tǎ péng kē
agnese āboltiņa,阿格内塞·阿博尔季尼亚,ā gé nèi sāi · ā bó ěr jì ní yà
georgs pelēcis,格奥尔格斯·佩里西斯,gé ào ěr gé sī · pèi lǐ xī sī
mārtiņš meiers,马丁斯·美耶斯,mǎ dīng sī · měi yē sī
māris kučinskis,马里斯·库钦斯基斯,mǎ lǐ sī · kù qīn sī jī sī
māris liepa,马里斯·里耶帕,mǎ lǐ sī · lǐ yē pà
rodions kurucs,罗迪昂斯·库鲁斯,luó dí áng sī · kù lǔ sī
rolands freimanis,罗兰兹·弗赖马尼斯,luó lán zī · fú lài mǎ ní sī
raimonds vējonis,雷蒙兹·韦约尼斯,léi méng zī · wéi yuē ní sī
deniss vasiļjevs,丹尼斯·瓦西里耶夫斯,dān ní sī · wǎ xī lǐ yē fū sī
haralds kārlis,哈拉尔德斯·卡利斯,hā lā ěr dé sī · kǎ lì sī
deandrē jedlins,德安德烈·叶德林,dé ān dé liè · yè dé lín
pēteris briedis,彼得·布里迪斯,bǐ dé · bù lǐ dí sī
jānis vucāns,贾尼斯·福灿,jiǎ ní sī · fú càn
gunta vaičule,冈塔·拉迪赛娃,gāng tǎ · lā dí sài wá
kaspars vecvagars,卡斯帕斯·维瓦加斯,kǎ sī pà sī · wéi wǎ jiā sī
pēteris strautmanis,彼得·斯特劳曼尼斯,bǐ dé · sī tè láo màn ní sī
laimdota straujuma,莱姆多塔·斯特劳尤马,lái mǔ duō tǎ · sī tè láo yóu mǎ
artis lazdiņš,阿迪斯·拉津斯,ā dí sī · lā jīn sī
artūrs plēsnieks,阿图尔斯·普莱斯尼克斯,ā tú ěr sī · pǔ lái sī ní kè sī
jānis strēlnieks,扬尼斯·斯特雷尔涅克斯,yáng ní sī · sī tè léi ěr niè kè sī
kristers aparjods,克里斯特斯·阿帕约兹,kè lǐ sī tè sī · ā pà yuē zī
edgars rinkēvičs,埃德加斯·林克维奇斯,āi dé jiā sī · lín kè wéi qí sī
aigars šķēle,埃加尔斯·什克莱,āi jiā ěr sī · shén kè lái
žanis peiners,扎尼斯·佩内斯,zhā ní sī · pèi nèi sī
rebeka ibrahima,蕾贝卡·易卜拉欣,lěi bèi kǎ · yì bǔ lā xīn
jānis timma,扬尼斯·提马,yáng ní sī · tí mǎ
alberts bels,阿尔贝茨·贝尔斯,ā ěr bèi cí · bèi ěr sī
jānis vagris,贾尼斯·瓦格里斯,jiǎ ní sī · wǎ gé lǐ sī
evika siliņa,埃维卡·西利尼亚,āi wéi kǎ · xī lì ní yà
elīza tīruma,伊丽莎·季鲁马,yī lì shā · jì lǔ mǎ
anastasija samoilova,阿纳斯塔西娅·萨莫伊洛娃,ā nà sī tǎ xī yà · sà mò yī luò wá
agnis čavars,阿格尼斯·恰瓦斯,ā gé ní sī · qià wǎ sī
roberts plūme,罗伯茨·普吕姆,luó bǎi cí · pǔ lǚ mǔ
agate rašmane,阿加特·拉什马内,ā jiā tè · lā shén mǎ nèi
mārtiņš bots,马丁斯·博茨,mǎ dīng sī · bó cí
ritvars suharevs,里特瓦尔斯·苏哈雷夫斯,lǐ tè wǎ ěr sī · sū hā léi fū sī
latvija,拉脱维亚,lā tuō wéi yà
jūrmala,尤尔马拉,yóu ěr mǎ lā
jelgava,叶尔加瓦,yè ěr jiā wǎ
jēkabpils,叶卡布皮尔斯,yè kǎ bù pí ěr sī
rīga,里加,lǐ jiā
piltene,皮尔泰内,pí ěr tài nèi
viļāni,维利亚尼,wéi lì yà ní
sabile,萨比莱,sà bǐ lái
aknīste,阿克尼斯泰,ā kè ní sī tài
viesīte,维耶西泰,wéi yē xī tài
jaunjelgava,新叶尔加瓦,xīn yè ěr jiā wǎ
zilupe,济卢佩,jì lú pèi
latgale,拉特加尔,lā tè jiā ěr
bauska,包斯卡,bāo sī kǎ
sigulda,锡古尔达,xī gǔ ěr dá
aizpute,艾兹普泰,ài zī pǔ tài
smiltene,斯米尔泰内,sī mǐ ěr tài nèi
saulkrasti,绍尔克拉斯蒂,shào ěr kè lā sī dì
rēzekne,雷泽克内,léi zé kè nèi
zemgale,瑟米加利亚,sè mǐ jiā lì yà
brocēni,布罗采尼,bù luó cǎi ní
tukums,图库姆斯,tú kù mǔ sī
krāslava,克拉斯拉瓦,kè lā sī lā wǎ
pulvertornis,火药塔,huǒ yào tǎ
kurzeme,库尔兰,kù ěr lán
aloja,阿洛亚,ā luò yà
pāvilosta,帕维洛斯塔,pà wéi luò sī tǎ
salacgrīva,萨拉茨格里瓦,sà lā cí gé lǐ wǎ
ainaži,艾纳日,ài nà rì
aizkraukle,艾兹克劳克莱,ài zī kè láo kè lái
balvi,巴尔维,bā ěr wéi
staicele,斯泰采莱,sī tài cǎi lái
mazsalaca,马兹萨拉察,mǎ zī sà lā chá
lubāna,卢巴纳,lú bā nà
talsi,塔尔西,tǎ ěr xī
kandava,坎达瓦,kǎn dá wǎ
kārsava,卡尔萨瓦,kǎ ěr sà wǎ
salaspils,萨拉斯皮尔斯,sà lā sī pí ěr sī
varakļāni,瓦拉克利亚尼,wǎ lā kè lì yà ní
valdemārpils,瓦尔代马尔皮尔斯,wǎ ěr dài mǎ ěr pí ěr sī
grobiņa,格罗比尼亚,gé luó bǐ ní yà
viļaka,维利亚卡,wéi lì yà kǎ
olaine,奥莱内,ào lái nèi
preiļi,普雷利,pǔ léi lì
cesvaine,采斯瓦伊内,cǎi sī wǎ yī nèi
dagda,达格达,dá gé dá
dobele,多贝莱,duō bèi lái
ogre,奥格雷,ào gé léi
alūksne,阿卢克斯内,ā lú kè sī nèi
airbaltic,波罗的海航空,bō luó de hǎi háng kōng
madona,马多纳,mǎ duō nà
skrunda,斯克伦达,sī kè lún dá
baloži,巴洛日,bā luò rì
lielvārde,利耶尔瓦尔代,lì yē ěr wǎ ěr dài
vangaži,万加日,wàn jiā rì
gulbene,古尔贝内,gǔ ěr bèi nèi
līvāni,利瓦尼,lì wǎ ní
vidzeme,维泽梅,wéi zé méi
saldus,萨尔杜斯,sà ěr dù sī
ludza,卢扎,lú zhā
strenči,斯特伦奇,sī tè lún qí
līgatne,利加特内,lì jiā tè nèi
pļaviņas,普利亚维尼亚斯,pǔ lì yà wéi ní yà sī
seda,塞达,sāi dá
ilūkste,伊卢克斯泰,yī lú kè sī tài
subate,苏巴泰,sū bā tài
daugavpils,陶格夫匹尔斯,táo gé fū pǐ ěr sī
valka,瓦尔卡,wǎ ěr kǎ
auce,奥采,ào cǎi
ape,阿佩,ā pèi
rūjiena,鲁伊耶纳,lǔ yī yē nà
daugava,道加瓦足球俱乐部,dào jiā wǎ zú qiú jù lè bù
ventspils,文茨皮尔斯,wén cí pí ěr sī
cēsis,采西斯,cǎi xī sī
sēlija,塞罗尼亚,sāi luó ní yà
priekule,普列库莱,pǔ liè kù lái
valmiera,瓦尔米耶拉,wǎ ěr mǐ yē lā
ķegums,基耶古姆斯,jī yē gǔ mǔ sī
stende,斯滕代,sī téng dài
kuldīga,库尔迪加,kù ěr dí jiā
lats,拉脱维亚拉特,lā tuō wéi yà lā tè
skrīveri,斯克里韦里,sī kè lǐ wéi lǐ
rucava,鲁察瓦,lǔ chá wǎ
vienotība,团结,tuán jié
rfs,里加足球学校,lǐ jiā zú qiú xué xiào
limbaži,林巴日,lín bā rì
liepāja,利耶帕亚,lì yē pà yà
auda,奥达足球俱乐部,ào dá zú qiú jù lè bù
gaiziņš,盖幸肯山,gài xìng kěn shān
karosta,卡洛斯塔,kǎ luò sī tǎ
metta,梅塔足球俱乐部,méi tǎ zú qiú jù lè bù
priekuļi,普里埃库利,pǔ lǐ āi kù lì
vaivari,瓦伊瓦里,wǎ yī wǎ lǐ
kolkasrags,科尔卡角,kē ěr kǎ jiǎo
lielupe,利耶卢佩,lì yē lú pèi
jaundubulti,新杜布尔季,xīn dù bù ěr jì
dzintari,津塔里,jīn tǎ lǐ
lašupe,拉舒佩,lā shū pèi
kolka,科尔卡村,kē ěr kǎ cūn
nepilsoņi,非公民,fēi gōng mín
vārnukrogs,瓦尔努克罗格斯,wǎ ěr nǔ kè luó gé sī
namiķi,纳米基,nà mǐ jī
lutriņi,卢特里尼,lú tè lǐ ní
zīlāni,济拉尼,jì lā ní
dubulti,杜布尔季,dù bù ěr jì
kūdra,库德拉,kù dé lā
latavio,拉脱维亚航空,lā tuō wéi yà háng kōng
vendi,温迪,wēn dí
rupjmaize,拉脱维亚黑麦面包,lā tuō wéi yà hēi mài miàn bāo
skulte,斯库尔泰,sī kù ěr tài
asari,阿萨里,ā sà lǐ
sloka,斯洛卡,sī luò kǎ
krievvalodīgie,东欧文化圈,dōng ōu wén huà quān
ķemeri,基耶梅里,jī yē méi lǐ
valērijs žolnerovičs,瓦列里斯·佐尔内罗维奇斯,wǎ liè lǐ sī · zuǒ ěr nèi luó wéi qí sī
romāns višņaks,罗门·维许尼亚克,luó mén · wéi xǔ ní yà kè
bertolds,汉诺威的贝特霍尔德,hàn nuò wēi de bèi tè huò ěr dé
andris piebalgs,安德里斯·皮耶巴尔格斯,ān dé lǐ sī · pí yē bā ěr gé sī
jānis lūsis,贾尼斯·卢西斯,jiǎ ní sī · lú xī sī
aivars lembergs,艾瓦斯·伦伯格斯,ài wǎ sī · lún bǎi gé sī
pauls valdens,保罗·瓦尔登,bǎo luó · wǎ ěr dēng
ritus krjauklis,里图斯·克利亚乌克里斯,lǐ tú sī · kè lì yà wū kè lǐ sī
andrejs upīts,安德烈斯·乌匹茨,ān dé liè sī · wū pǐ cí
vladimirs kamešs,弗拉迪米尔斯·卡梅斯,fú lā dí mǐ ěr sī · kǎ méi sī
konrāds kalējs,康拉斯·卡雷斯,kāng lā sī · kǎ léi sī
mārtiņš pļaviņš,马丁斯·普拉维斯,mǎ dīng sī · pǔ lā wéi sī
ādolfs bļodnieks,阿道夫斯·布罗德涅克斯,ā dào fū sī · bù luó dé niè kè sī
jānis balodis,亚尼斯·巴洛迪斯,yà ní sī · bā luò dí sī
bartolomejs hēneke,巴塞洛缪·霍内克,bā sāi luò miù · huò nèi kè
mārtiņš freimanis,马丁斯·弗雷马尼斯,mǎ dīng sī · fú léi mǎ ní sī
viktors arājs,维克托斯·阿拉斯,wéi kè tuō sī · ā lā sī
gustavs zemgals,古斯塔夫斯·曾加尔斯,gǔ sī tǎ fū sī · céng jiā ěr sī
māris martinsons,马里斯·马丁松斯,mǎ lǐ sī · mǎ dīng sōng sī
viktors ščerbatihs,维克托斯·谢尔巴蒂斯,wéi kè tuō sī · xiè ěr bā dì sī
konstantīns raudive,康士坦丁·鲁迪夫,kāng shì tǎn dīng · lǔ dí fū
imants bleidelis,伊曼茨·布雷德利斯,yī màn cí · bù léi dé lì sī
pēteris ugrjumovs,彼得·优格马福,bǐ dé · yōu gé mǎ fú
igors stepanovs,伊戈尔斯·斯特帕诺夫斯,yī gē ěr sī · sī tè pà nuò fū sī
roberts zīle,罗伯茨·兹勒,luó bǎi cí · zī lè
artis pabriks,阿尔提斯·帕布里克斯,ā ěr tí sī · pà bù lǐ kè sī
baltazars fon kampenhauzens,巴尔塔萨·冯·坎彭豪森,bā ěr tǎ sà · féng · kǎn péng háo sēn
arnis mednis,阿尼斯·梅德尼斯,ā ní sī · méi dé ní sī
zbigņevs stankevičs,兹比格涅夫斯·斯坦克维奇斯,zī bǐ gé niè fū sī · sī tǎn kè wéi qí sī
andrejs perepļotkins,安德烈斯·佩雷珀特金斯,ān dé liè sī · pèi léi pò tè jīn sī
andrejs rubins,安德烈斯·鲁宾斯,ān dé liè sī · lǔ bīn sī
raimonds pauls,莱伊蒙茨·保尔斯,lái yī méng cí · bǎo ěr sī
valdis birkavs,瓦尔迪斯·比尔卡夫斯,wǎ ěr dí sī · bǐ ěr kǎ fū sī
intars busulis,英塔尔·布苏利斯,yīng tǎ ěr · bù sū lì sī
kārlis balodis,卡尔·巴洛特,kǎ ěr · bā luò tè
lija mara,利亚·玛拉,lì yà · mǎ lā
elīna garanča,艾琳娜·嘉兰莎,ài lín nà · jiā lán shā
sandra kalniete,桑德拉·卡尔尼特,sāng dé lā · kǎ ěr ní tè
aija andrejeva,艾贾·安德烈耶娃,ài jiǎ · ān dé liè yē wá
zigfrīds anna meierovics,齐格弗里兹·安纳·梅耶罗维茨,qí gé fú lǐ zī · ān nà · méi yē luó wéi cí
vilhelms munters,威廉·蒙特斯,wēi lián · méng tè sī
pēteris slavens,彼得里斯·斯拉文斯,bǐ dé lǐ sī · sī lā wén sī
vilhelms neimanis,威廉·诺伊曼,wēi lián · nuò yī màn
ksenija solo,克塞尼亚·索罗,kè sāi ní yà · suǒ luó
lipmans berss,利普曼·伯斯,lì pǔ màn · bǎi sī
andris ambainis,安德里斯·安贝尼斯,ān dé lǐ sī · ān bèi ní sī
aleksandrs samoilovs,亚历山大·萨莫洛夫,yà lì shān dà · sà mò luò fū
līga dekmeijere,里加·德克梅耶尔,lǐ jiā · dé kè méi yē ěr
larisa neilande,拉里萨·内兰德,lā lǐ sà · nèi lán dé
renārs kaupers,雷纳斯·考普斯,léi nà sī · kǎo pǔ sī
aspazija,阿斯帕姬娅,ā sī pà jī yà
juris upatnieks,尤里斯·乌帕特尼克斯,yóu lǐ sī · wū pà tè ní kè sī
nils ušakovs,尼尔斯·乌萨科夫斯,ní ěr sī · wū sà kē fū sī
anatolijs gorbunovs,阿纳托利斯·戈尔布诺夫斯,ā nà tuō lì sī · gē ěr bù nuò fū sī
hugo celmiņš,胡戈·采尔明什,hú gē · cǎi ěr míng shén
gustavs klucis,古斯塔夫·克卢茨斯,gǔ sī tǎ fū · kè lú cí sī
boriss teterevs,鲍里斯·泰特里夫,bào lǐ sī · tài tè lǐ fū
andris liepa,安德里斯·列帕,ān dé lǐ sī · liè pà
biruta baumane,比鲁塔·包马涅,bǐ lǔ tǎ · bāo mǎ niè
edmunds jansons,埃德蒙兹·扬松斯,āi dé méng zī · yáng sōng sī
deniss ivanovs,丹尼斯·伊凡诺夫斯,dān ní sī · yī fán nuò fū sī
lauris dārziņš,劳里斯·达吉斯,láo lǐ sī · dá jí sī
arturs alberings,阿尔图尔斯·阿尔贝林斯,ā ěr tú ěr sī · ā ěr bèi lín sī
marģers skujenieks,马尔格尔斯·斯库耶涅克斯,mǎ ěr gé ěr sī · sī kù yē niè kè sī
haralds silovs,哈拉兹·思洛夫斯,hā lā zī · sī luò fū sī
mārtiņš lācis,马丁·拉特西斯,mǎ dīng · lā tè xī sī
ieva akuratere,伊娃·阿库拉特雷,yī wá · ā kù lā tè léi
igors rausis,伊戈尔斯·劳西,yī gē ěr sī · láo xī
ināra mūrniece,伊娜拉·莫妮卡,yī nà lā · mò nī kǎ
lilita ozoliņa,丽丽塔·奥佐利亚,lì lì tǎ · ào zuǒ lì yà
laura ikaunieceadmidiņa,劳拉·伊坎尼恩斯,láo lā · yī kǎn ní ēn sī
pēteris skudra,彼得·斯库德拉,bǐ dé · sī kù dé lā
lelde gasūna,莱尔德·加苏娜,lái ěr dé · jiā sū nà
jevgeņijs paškēvičs,叶夫盖尼·帕斯肯维奇,yè fū gài ní · pà sī kěn wéi qí
vladislavs gutkovskis,弗拉迪斯拉夫斯·古特科夫斯基斯,fú lā dí sī lā fū sī · gǔ tè kē fū sī jī sī
regīna razuma,雷吉娜·拉祖玛,léi jí nà · lā zǔ mǎ
ivo fomins,伊沃·福明斯,yī wò · fú míng sī
leonīds tambijevs,列昂尼德·坦比耶夫,liè áng ní dé · tǎn bǐ yē fū
kristīne šefere,克里斯汀·舍费尔,kè lǐ sī tīng · shè fèi ěr
fēlikss cielēns,菲利克斯·切连斯,fēi lì kè sī · qiè lián sī
valters frīdenbergs,瓦尔特斯·弗里登伯格,wǎ ěr tè sī · fú lǐ dēng bǎi gé
zigfrīds muktupāvels,齐格弗里兹·穆克图帕维尔斯,qí gé fú lǐ zī · mù kè tú pà wéi ěr sī
juris kaža,朱里斯·卡扎,zhū lǐ sī · kǎ zhā
džemma skulme,杰玛·斯库尔梅,jié mǎ · sī kù ěr méi
mihails zemļinskis,米黑尔斯·詹姆霖斯克斯,mǐ hēi ěr sī · zhān mǔ lín sī kè sī
eduards bērziņš,爱德华·贝尔津,ài dé huá · bèi ěr jīn
heinrihs eihe,亨里希·艾歇,hēng lǐ xī · ài xiē
arturs sproģis,阿图尔斯·斯普罗吉斯,ā tú ěr sī · sī pǔ luó jí sī
gundars celitāns,甘达尔斯·塞利坦斯,gān dá ěr sī · sāi lì tǎn sī
filips hiršhorns,菲利浦·赫斯宏,fēi lì pǔ · hè sī hóng
vladimirs babičevs,弗拉季米尔斯·巴比切夫斯,fú lā jì mǐ ěr sī · bā bǐ qiè fū sī
ansis cīrulis,安西斯·西鲁里斯,ān xī sī · xī lǔ lǐ sī
pauls stradiņš,保尔斯·斯特拉金什,bǎo ěr sī · sī tè lā jīn shén
rolands kalniņš,罗兰兹·卡尔尼斯,luó lán zī · kǎ ěr ní sī
gints freimanis,金特斯·弗雷马尼斯,jīn tè sī · fú léi mǎ ní sī
boriss frumins,鲍里斯·弗鲁明,bào lǐ sī · fú lǔ míng
ināra tetereva,伊纳拉·泰特雷瓦,yī nà lā · tài tè léi wǎ
lolita cauka,洛丽塔·考卡,luò lì tǎ · kǎo kǎ
pauls kalniņš,保尔斯·卡尔尼斯,bǎo ěr sī · kǎ ěr ní sī
rolfs kāns,罗尔夫·卡恩,luó ěr fū · kǎ ēn
jānis jarāns,贾尼斯·贾兰斯,jiǎ ní sī · jiǎ lán sī
arveds švābe,阿尔韦德斯·史瓦贝,ā ěr wéi dé sī · shǐ wǎ bèi
olga rajecka,奥尔加·拉杰卡,ào ěr jiā · lā jié kǎ
samanta tīna,萨曼塔·蒂娜,sà màn tǎ · dì nà
andrejs štolcers,安祖·史杜锡,ān zǔ · shǐ dù xī
valērijs šabala,瓦莱里·沙巴拉,wǎ lái lǐ · shā bā lā
ivars kalniņš,伊瓦尔斯·卡尔尼什,yī wǎ ěr sī · kǎ ěr ní shén
ernsts fon rasburgs,厄恩斯特·冯·拉斯伯格,è ēn sī tè · féng · lā sī bǎi gé
rihards zariņš,理哈兹·扎林士,lǐ hā zī · zhā lín shì
dagnija dreika,达格尼娅·德莱卡,dá gé ní yà · dé lái kǎ
andrejs prohorenkovs,安德烈斯·普罗霍伦科夫,ān dé liè sī · pǔ luó huò lún kē fū
jēkabs dravnieks,叶卡布斯·德拉韦涅克斯,yè kǎ bù sī · dé lā wéi niè kè sī
lauris reiniks,洛瑞斯·雷尼克斯,luò ruì sī · léi ní kè sī
kristaps grebis,克里斯塔普斯·格里比斯,kè lǐ sī tǎ pǔ sī · gé lǐ bǐ sī
maija doveika,迈亚·多维卡,mài yà · duō wéi kǎ
jānis endzelīns,雅尼斯·恩泽林斯,yǎ ní sī · ēn zé lín sī
krišjānis berķis,克里什亚尼斯·贝尔基斯,kè lǐ shén yà ní sī · bèi ěr jī sī
andris keišs,安德瑞斯·凯斯,ān dé ruì sī · kǎi sī
arvīds jansons,阿尔维兹·杨松斯,ā ěr wéi zī · yáng sōng sī
gundars daudze,昆达斯·道泽,kūn dá sī · dào zé
aigars štokenbergs,艾加斯·斯托肯伯格斯,ài jiā sī · sī tuō kěn bǎi gé sī
vilhelms purvītis,韦勒姆斯·珀维蒂斯,wéi lè mǔ sī · pò wéi dì sī
rutanja olda,拉特安亚·阿尔达,lā tè ān yà · ā ěr dá
guna zariņa,古纳·扎里扎,gǔ nà · zhā lǐ zhā
jurijs žigajevs,尤里·日格耶夫,yóu lǐ · rì gé yē fū
pauls putniņš,保尔斯·普特尼什,bǎo ěr sī · pǔ tè ní shén
ģirts ķesteris,吉兹·喀士德利斯,jí zī · kā shì dé lì sī
ieva pope,叶娃·普佩,yè wá · pǔ pèi
gints gabrāns,金茨·加布拉恩斯,jīn cí · jiā bù lā ēn sī
ieva lagūna,伊娃·拉格那,yī wá · lā gé nà
dmitrijs miļkevičs,德米特里斯·米尔克维奇斯,dé mǐ tè lǐ sī · mǐ ěr kè wéi qí sī
diāna marcinkēviča,戴安娜·马辛科维卡,dài ān nà · mǎ xīn kē wéi kǎ
ingūna butāne,英古纳·布塔恩,yīng gǔ nà · bù tǎ ēn
laila pakalniņa,莱拉·巴卡尼娜,lái lā · bā kǎ ní nà
mikus fomins,米库斯·福明斯,mǐ kù sī · fú míng sī
igo,伊戈,yī gē
vilis daudziņš,维利斯·道齐什,wéi lì sī · dào qí shén
markus riva,马库斯·里瓦,mǎ kù sī · lǐ wǎ
kristīne nevarauska,克里斯蒂娜·内瓦劳斯卡,kè lǐ sī dì nà · nèi wǎ láo sī kǎ
jānis strenga,亚尼斯·斯特伦加,yà ní sī · sī tè lún jiā
mārtiņš brauns,马丁士·布劳恩斯,mǎ dīng shì · bù láo ēn sī
matīss akuraters,马蒂斯·阿库拉特斯,mǎ dì sī · ā kù lā tè sī
jānis reinis,雅尼斯·雷尼斯,yǎ ní sī · léi ní sī
rēzija kalniņa,蕾济亚·卡宁娜,lěi jì yà · kǎ níng nà
uldis vazdiks,乌尔迪斯·瓦兹迪克斯,wū ěr dí sī · wǎ zī dí kè sī
uldis dumpis,乌尔蒂斯·杜毕士,wū ěr dì sī · dù bì shì
dons,唐斯,táng sī
